resource	period	day_id	hydrogen_electrolysis_load_min_mw	hydrogen_electrolysis_load_daily_mwh
Hydrogen_electrolysis	2026	16	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	17	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	18	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	19	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	20	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	21	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	22	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	23	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	24	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	25	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	26	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	27	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	28	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	29	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	30	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	31	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	32	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	33	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	34	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	35	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	36	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2026	37	45.0220919713093	4322.12082924569
Hydrogen_electrolysis	2030	1	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	2	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	3	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	4	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	5	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	6	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	7	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	8	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	9	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	10	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	11	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	12	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	13	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	14	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	15	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	16	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	17	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	18	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	19	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	20	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	21	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	22	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	23	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	24	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	25	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	26	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	27	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	28	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	29	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	30	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	31	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	32	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	33	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	34	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	35	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	36	130.095182762521	12489.137545202
Hydrogen_electrolysis	2030	37	130.095182762521	12489.137545202
Hydrogen_electrolysis	2035	1	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	2	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	3	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	4	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	5	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	6	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	7	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	8	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	9	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	10	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	11	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	12	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	13	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	14	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	15	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	16	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	17	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	18	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	19	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	20	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	21	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	22	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	23	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	24	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	25	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	26	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	27	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	28	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	29	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	30	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	31	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	32	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	33	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	34	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	35	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	36	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2035	37	539.755589304555	51816.5365732373
Hydrogen_electrolysis	2040	1	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	2	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	3	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	4	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	5	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	6	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	7	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	8	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	9	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	10	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	11	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	12	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	13	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	14	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	15	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	16	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	17	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	18	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	19	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	20	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	21	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	22	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	23	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	24	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	25	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	26	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	27	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	28	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	29	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	30	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	31	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	32	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	33	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	34	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	35	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	36	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2040	37	1729.21052910398	166004.210793982
Hydrogen_electrolysis	2045	1	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	2	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	3	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	4	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	5	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	6	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	7	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	8	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	9	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	10	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	11	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	12	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	13	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	14	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	15	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	16	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	17	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	18	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	19	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	20	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	21	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	22	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	23	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	24	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	25	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	26	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	27	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	28	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	29	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	30	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	31	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	32	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	33	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	34	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	35	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	36	2546.40743241148	244455.113511502
Hydrogen_electrolysis	2045	37	2546.40743241148	244455.113511502
