timepoint,period,day,hour_of_day,day_weight,period_discount_factor,min_gen_req,spin_req,upward_lf_req,downward_lf_req,upward_reg_req,downward_reg_req,min_local_gen_dual_$,total_fr_dual_$,partial_fr_dual_$,spin_dual_$,upward_lf_dual_$,upward_reg_dual_$,downward_reg_dual_$,max_downward_lf_dual_$,var_renw_down_lf_limit_dual_$,var_renw_down_lf_availability_dual_$,max_variable_upward_lf_dual_$,available_variable_upward_lf_dual_$,upward_reg_violation_mw,downward_reg_violation_mw,upward_lf_reserve_violation_mw,downward_lf_reserve_violation_mw,spin_violation_mw
20220503,2022,5,2,6.69944357053316,2.63833093256019,0,658.78,982.13,984.41,219.59,219.59,,0,0,0,7.22,7.22,-7.16,-7.16,0,0,0,-7.22,0,0,0,0,0
20220504,2022,5,3,6.69944357053316,2.63833093256019,0,664.28,982.13,984.41,221.43,221.43,,0,0,0,7.93,7.93,-7.16,-7.16,0,0,0,-7.93,0,0,0,0,0
20220505,2022,5,4,6.69944357053316,2.63833093256019,0,711.82,982.13,984.41,237.27,237.27,,0,0,0,7.93,7.93,-7.16,-7.16,0,0,0,-7.93,0,0,0,0,0
20220506,2022,5,5,6.69944357053316,2.63833093256019,0,806.87,1020.98,1886.98,268.96,268.96,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220507,2022,5,6,6.69944357053316,2.63833093256019,0,867.28,1292.46,2141.79,289.09,289.09,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220508,2022,5,7,6.69944357053316,2.63833093256019,0,886.05,2674.43,3207.70,295.35,295.35,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220509,2022,5,8,6.69944357053316,2.63833093256019,0,906.29,3684.45,3526.39,302.10,302.10,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220510,2022,5,9,6.69944357053316,2.63833093256019,0,922.58,3508.26,3234.42,307.53,307.53,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220511,2022,5,10,6.69944357053316,2.63833093256019,0,924.48,3283.54,3090.32,308.16,308.16,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220512,2022,5,11,6.69944357053316,2.63833093256019,0,921.07,2997.51,2898.61,307.02,307.02,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220513,2022,5,12,6.69944357053316,2.63833093256019,0,917.44,2974.74,2850.86,305.81,305.81,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220514,2022,5,13,6.69944357053316,2.63833093256019,0,907.34,3095.96,2923.80,302.45,302.45,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220515,2022,5,14,6.69944357053316,2.63833093256019,0,897.03,3210.32,2979.17,299.01,299.01,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220516,2022,5,15,6.69944357053316,2.63833093256019,0,885.62,3551.33,3249.82,295.21,295.21,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220517,2022,5,16,6.69944357053316,2.63833093256019,0,880.13,3634.27,3589.76,293.38,293.38,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220518,2022,5,17,6.69944357053316,2.63833093256019,0,892.56,2045.59,2734.73,297.52,297.52,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220519,2022,5,18,6.69944357053316,2.63833093256019,0,946.01,1397.37,2107.57,315.34,315.34,,35.93,0.42,35.93,44.76,44.76,-7.16,-7.16,0,0,0,-44.76,0,0,0,0,0
20220520,2022,5,19,6.69944357053316,2.63833093256019,0,954.37,1528.25,1529.62,318.12,318.12,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220521,2022,5,20,6.69944357053316,2.63833093256019,0,915.91,1536.03,1537.40,305.30,305.30,,0,0,0,8.42,8.42,-7.16,-7.16,0,0,0,-8.42,0,0,0,0,0
20220522,2022,5,21,6.69944357053316,2.63833093256019,0,852.26,1362.88,1364.38,284.09,284.09,,0,0,0,8.06,8.06,-7.16,-7.16,0,0,0,-8.06,0,0,0,0,0
20220523,2022,5,22,6.69944357053316,2.63833093256019,0,772.49,1191.73,1193.46,257.50,257.50,,0,0,0,8.06,8.06,-7.16,-7.16,0,0,0,-8.06,0,0,0,0,0
20220524,2022,5,23,6.69944357053316,2.63833093256019,0,721.88,988.34,990.60,240.63,240.63,,0,0,0,7.93,7.93,-7.16,-7.16,0,0,0,-7.93,0,0,0,0,0
20220601,2022,6,0,0.495311596114082,2.63833093256019,0,657.71,982.13,984.41,219.24,219.24,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220602,2022,6,1,0.495311596114082,2.63833093256019,0,639.39,982.13,984.41,213.13,213.13,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220603,2022,6,2,0.495311596114082,2.63833093256019,0,632.14,982.13,984.41,210.71,210.71,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220604,2022,6,3,0.495311596114082,2.63833093256019,0,646.46,982.13,984.41,215.49,215.49,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220605,2022,6,4,0.495311596114082,2.63833093256019,0,691.26,982.13,984.41,230.42,230.42,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220606,2022,6,5,0.495311596114082,2.63833093256019,0,774.36,1033.93,1905.90,258.12,258.12,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220607,2022,6,6,0.495311596114082,2.63833093256019,0,828.01,2427.63,2910.85,276.00,276.00,,0,0,1.95,9.29,9.29,-5.83,-5.83,0,0,0,-9.29,0,0,0,0,0
20220608,2022,6,7,0.495311596114082,2.63833093256019,0,865.84,3326.77,3402.24,288.61,288.61,,0,0,9.24,16.58,16.58,-1.25,-1.25,0,0,0,-16.58,0,0,0,0,0
20220609,2022,6,8,0.495311596114082,2.63833093256019,0,889.76,3361.80,2964.99,296.59,296.59,,0,0,0,7.34,7.34,0,0,0,0,0,-7.34,0,0,0,0,0
20220610,2022,6,9,0.495311596114082,2.63833093256019,0,912.75,2884.31,2611.81,304.25,304.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220611,2022,6,10,0.495311596114082,2.63833093256019,0,921.38,2637.68,2427.44,307.13,307.13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220612,2022,6,11,0.495311596114082,2.63833093256019,0,929.14,2638.01,2378.00,309.71,309.71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220613,2022,6,12,0.495311596114082,2.63833093256019,0,938.12,2650.51,2428.05,312.71,312.71,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220614,2022,6,13,0.495311596114082,2.63833093256019,0,939.09,2686.56,2493.51,313.03,313.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220615,2022,6,14,0.495311596114082,2.63833093256019,0,931.66,2934.95,2704.10,310.55,310.55,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220616,2022,6,15,0.495311596114082,2.63833093256019,0,908.19,3336.05,2986.59,302.73,302.73,,0,0,0,5.87,5.87,19.46,0,0,0,0,-5.87,0,0,0,0,0
20220617,2022,6,16,0.495311596114082,2.63833093256019,0,890.87,3637.01,3426.18,296.96,296.96,,0,0,0,7.34,7.34,0,0,0,0,0,-7.34,0,0,0,0,0
20220618,2022,6,17,0.495311596114082,2.63833093256019,0,883.75,2771.90,3245.50,294.58,294.58,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220619,2022,6,18,0.495311596114082,2.63833093256019,0,934.87,1406.31,2147.01,311.62,311.62,,12.58,0,12.58,15.73,18.82,-6.24,-6.24,0,0,0,-15.73,0,0,0,0,0
20220620,2022,6,19,0.495311596114082,2.63833093256019,0,962.89,1499.54,1500.94,320.96,320.96,,45.65,0,45.65,48.45,51.89,-6.24,-6.24,0,0,0,-48.45,0,0,0,0,0
20220621,2022,6,20,0.495311596114082,2.63833093256019,0,936.67,1549.90,1551.26,312.22,312.22,,10.77,0,10.77,18.12,18.12,-6.24,-6.24,0,0,0,-18.12,0,0,0,0,0
20220622,2022,6,21,0.495311596114082,2.63833093256019,0,863.02,1407.14,1408.60,287.67,287.67,,10.77,0,10.77,18.12,18.12,-6.24,-6.24,0,0,0,-18.12,0,0,0,0,0
20220623,2022,6,22,0.495311596114082,2.63833093256019,0,784.33,1222.96,1224.63,261.44,261.44,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220624,2022,6,23,0.495311596114082,2.63833093256019,0,728.72,1034.16,1036.27,242.91,242.91,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220701,2022,7,0,2.19706674130592,2.63833093256019,0,683.98,982.13,984.41,227.99,227.99,,0,0,0,7.34,7.34,-7.34,-7.34,0,0,0,-7.34,0,0,0,0,0
20220702,2022,7,1,2.19706674130592,2.63833093256019,0,649.28,982.13,984.41,216.43,216.43,,0,0,0,7.34,7.34,-7.34,-7.34,0,0,0,-7.34,0,0,0,0,0
20220703,2022,7,2,2.19706674130592,2.63833093256019,0,630.68,982.13,984.41,210.23,210.23,,0,0,0,7.34,7.34,-7.34,-7.34,0,0,0,-7.34,0,0,0,0,0
20220704,2022,7,3,2.19706674130592,2.63833093256019,0,629.69,982.13,984.41,209.90,209.90,,0,0,0,7.34,7.34,-7.34,-7.34,0,0,0,-7.34,0,0,0,0,0
20220705,2022,7,4,2.19706674130592,2.63833093256019,0,634.64,982.13,984.41,211.55,211.55,,0,0,0,7.34,7.34,-7.34,-7.34,0,0,0,-7.34,0,0,0,0,0
20220706,2022,7,5,2.19706674130592,2.63833093256019,0,660.28,1040.53,1914.76,220.09,220.09,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220707,2022,7,6,2.19706674130592,2.63833093256019,0,670.69,2189.36,2775.22,223.56,223.56,,0,0,3.72,11.06,11.06,-4.72,-4.72,0,0,0,-11.06,0,0,0,0,0
20220708,2022,7,7,2.19706674130592,2.63833093256019,0,708.88,3449.75,3450.05,236.29,236.29,,0,0,2.75,10.09,10.09,-1.25,-1.25,0,0,0,-10.09,0,0,0,0,0
20220709,2022,7,8,2.19706674130592,2.63833093256019,0,722.91,3266.70,2893.07,240.97,240.97,,0,0,0,7.34,7.34,0,0,0,0,0,-7.34,0,0,0,0,0
20220710,2022,7,9,2.19706674130592,2.63833093256019,0,735.26,2623.37,2436.56,245.09,245.09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220711,2022,7,10,2.19706674130592,2.63833093256019,0,740.66,2453.65,2057.58,246.89,246.89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220712,2022,7,11,2.19706674130592,2.63833093256019,0,735.26,2764.49,1830.98,245.09,245.09,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220713,2022,7,12,2.19706674130592,2.63833093256019,0,735.52,2911.86,1774.22,245.17,245.17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220714,2022,7,13,2.19706674130592,2.63833093256019,0,729.34,2657.59,1904.80,243.11,243.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220715,2022,7,14,2.19706674130592,2.63833093256019,0,720.69,2419.43,2209.32,240.23,240.23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220716,2022,7,15,2.19706674130592,2.63833093256019,0,710.99,2747.66,2550.06,237.00,237.00,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220717,2022,7,16,2.19706674130592,2.63833093256019,0,716.00,3492.59,3186.82,238.67,238.67,,0,0,0,5.87,5.87,19.97,0,0,0,0,-5.87,0,0,0,0,0
20220718,2022,7,17,2.19706674130592,2.63833093256019,0,729.11,2643.15,3146.32,243.04,243.04,,0,0,0,7.34,7.34,0,0,0,0,0,-7.34,0,0,0,0,0
20220719,2022,7,18,2.19706674130592,2.63833093256019,0,792.48,1066.28,1936.63,264.16,264.16,,1.33,0,1.33,8.67,8.67,-6.24,-6.24,0,0,0,-8.67,0,0,0,0,0
20220720,2022,7,19,2.19706674130592,2.63833093256019,0,847.09,1156.67,1158.47,282.36,282.36,,55.52,0,55.52,57.22,62.86,-7.34,-7.34,0,0,0,-57.22,0,0,0,0,0
20220721,2022,7,20,2.19706674130592,2.63833093256019,0,843.53,1237.19,1238.84,281.18,281.18,,1.33,0,1.33,8.67,8.67,-7.34,-7.34,0,0,0,-8.67,0,0,0,0,0
20220722,2022,7,21,2.19706674130592,2.63833093256019,0,792.76,1196.46,1198.19,264.25,264.25,,0.70,0,0.70,8.05,8.05,-7.34,-7.34,0,0,0,-8.05,0,0,0,0,0
20220723,2022,7,22,2.19706674130592,2.63833093256019,0,736.60,1086.02,1087.98,245.53,245.53,,0,0,0,7.34,7.34,-7.34,-7.34,0,0,0,-7.34,0,0,0,0,0
20220724,2022,7,23,2.19706674130592,2.63833093256019,0,687.84,982.13,984.41,229.28,229.28,,0,0,0,7.34,7.34,-7.34,-7.34,0,0,0,-7.34,0,0,0,0,0
20220801,2022,8,0,1.13313588354236,2.63833093256019,0,682.17,982.13,984.41,227.39,227.39,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220802,2022,8,1,1.13313588354236,2.63833093256019,0,655.20,982.13,984.41,218.40,218.40,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220803,2022,8,2,1.13313588354236,2.63833093256019,0,643.45,982.13,984.41,214.48,214.48,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220804,2022,8,3,1.13313588354236,2.63833093256019,0,641.74,982.13,984.41,213.91,213.91,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220805,2022,8,4,1.13313588354236,2.63833093256019,0,647.31,982.13,984.41,215.77,215.77,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220806,2022,8,5,1.13313588354236,2.63833093256019,0,652.78,1105.06,1987.07,217.59,217.59,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220807,2022,8,6,1.13313588354236,2.63833093256019,0,663.45,2528.01,3004.61,221.15,221.15,,0,0,10.51,17.85,17.85,-2.42,-2.42,0,0,0,-17.85,0,0,0,0,0
20220808,2022,8,7,1.13313588354236,2.63833093256019,0,693.36,3500.04,3349.91,231.12,231.12,,0,0,0,7.34,7.34,0,0,0,0,0,-7.34,0,0,0,0,0
20220809,2022,8,8,1.13313588354236,2.63833093256019,0,718.22,2962.72,2628.61,239.41,239.41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220810,2022,8,9,1.13313588354236,2.63833093256019,0,739.04,2428.57,2255.83,246.35,246.35,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220811,2022,8,10,1.13313588354236,2.63833093256019,0,758.17,2423.12,2130.89,252.72,252.72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220812,2022,8,11,1.13313588354236,2.63833093256019,0,757.50,2609.00,1942.48,252.50,252.50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220813,2022,8,12,1.13313588354236,2.63833093256019,0,759.30,2561.09,1970.36,253.10,253.10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220814,2022,8,13,1.13313588354236,2.63833093256019,0,750.97,2427.51,2094.16,250.32,250.32,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220815,2022,8,14,1.13313588354236,2.63833093256019,0,745.34,2510.99,2358.41,248.45,248.45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220816,2022,8,15,1.13313588354236,2.63833093256019,0,746.47,2926.17,2602.09,248.82,248.82,,0,0,0,3.34,3.34,11.37,11.37,-11.37,0,0,-3.34,0,0,0,0,0
20220817,2022,8,16,1.13313588354236,2.63833093256019,0,758.69,3415.61,3074.56,252.90,252.90,,0,0,0,7.27,7.27,2.98,2.98,-2.98,0,0,-7.27,0,0,0,0,0
20220818,2022,8,17,1.13313588354236,2.63833093256019,0,773.15,2975.17,3339.59,257.72,257.72,,0,0,0,7.34,7.34,-5.95,-5.95,0,0,0,-7.34,0,0,0,0,0
20220819,2022,8,18,1.13313588354236,2.63833093256019,0,821.05,1454.01,2253.63,273.68,273.68,,1.44,0,1.44,8.78,8.78,-6.24,-6.24,0,0,0,-8.78,0,0,0,0,0
20220820,2022,8,19,1.13313588354236,2.63833093256019,0,886.81,1208.43,1210.13,295.60,295.60,,54.99,0,54.99,57.78,61.23,-6.24,-6.24,0,0,0,-57.78,0,0,0,0,0
20220821,2022,8,20,1.13313588354236,2.63833093256019,0,873.78,1318.68,1320.23,291.26,291.26,,1.44,0,1.44,8.78,8.78,-6.24,-6.24,0,0,0,-8.78,0,0,0,0,0
20220822,2022,8,21,1.13313588354236,2.63833093256019,0,815.77,1244.04,1245.68,271.92,271.92,,1.02,0,1.02,8.36,8.36,-6.24,-6.24,0,0,0,-8.36,0,0,0,0,0
20220823,2022,8,22,1.13313588354236,2.63833093256019,0,741.22,1137.12,1138.96,247.07,247.07,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220824,2022,8,23,1.13313588354236,2.63833093256019,0,694.92,982.13,984.41,231.64,231.64,,0,0,0,7.34,7.34,-6.24,-6.24,0,0,0,-7.34,0,0,0,0,0
20220901,2022,9,0,5.38440171381315,2.63833093256019,0,697.58,982.13,984.41,232.53,232.53,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20220902,2022,9,1,5.38440171381315,2.63833093256019,0,669.04,982.13,984.41,223.01,223.01,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20220903,2022,9,2,5.38440171381315,2.63833093256019,0,662.04,982.13,984.41,220.68,220.68,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20220904,2022,9,3,5.38440171381315,2.63833093256019,0,657.90,982.13,984.41,219.30,219.30,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20220905,2022,9,4,5.38440171381315,2.63833093256019,0,661.97,1021.51,1887.80,220.66,220.66,,0,0,0,7.52,7.52,-6.39,-6.39,0,0,0,-7.52,0,0,0,0,0
20220906,2022,9,5,5.38440171381315,2.63833093256019,0,671.30,1806.40,2508.71,223.77,223.77,,0,0,4.43,11.95,11.95,-4.21,-4.21,0,0,0,-11.95,0,0,0,0,0
20220907,2022,9,6,5.38440171381315,2.63833093256019,0,704.18,2956.09,3222.56,234.73,234.73,,0,0,0.42,7.94,7.94,0,0,0,0,0,-7.94,0,0,0,0,0
20220908,2022,9,7,5.38440171381315,2.63833093256019,0,748.55,3366.35,3061.05,249.52,249.52,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220909,2022,9,8,5.38440171381315,2.63833093256019,0,776.89,2771.87,2448.45,258.96,258.96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220910,2022,9,9,5.38440171381315,2.63833093256019,0,800.78,2441.03,2088.82,266.93,266.93,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220911,2022,9,10,5.38440171381315,2.63833093256019,0,809.22,2771.40,1857.98,269.74,269.74,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220912,2022,9,11,5.38440171381315,2.63833093256019,0,810.23,3069.05,1759.79,270.08,270.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220913,2022,9,12,5.38440171381315,2.63833093256019,0,805.31,2874.75,1815.79,268.44,268.44,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220914,2022,9,13,5.38440171381315,2.63833093256019,0,794.83,2719.85,1881.20,264.94,264.94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220915,2022,9,14,5.38440171381315,2.63833093256019,0,786.84,2420.56,2134.52,262.28,262.28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220916,2022,9,15,5.38440171381315,2.63833093256019,0,775.09,2599.74,2346.79,258.36,258.36,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220917,2022,9,16,5.38440171381315,2.63833093256019,0,774.24,3283.09,2868.24,258.08,258.08,,0,0,0,6.01,6.01,20.45,20.45,-20.45,0,0,-6.01,0,0,0,0,0
20220918,2022,9,17,5.38440171381315,2.63833093256019,0,784.68,3178.17,3398.74,261.56,261.56,,0,0,0,7.52,7.52,0,0,0,0,0,-7.52,0,0,0,0,0
20220919,2022,9,18,5.38440171381315,2.63833093256019,0,796.21,2139.95,2724.43,265.40,265.40,,2.67,0,2.67,10.19,10.19,-6.39,-6.39,0,0,0,-10.19,0,0,0,0,0
20220920,2022,9,19,5.38440171381315,2.63833093256019,0,855.89,1176.52,1784.60,285.30,285.30,,53.22,0,53.22,60.74,60.74,-6.39,-6.39,0,0,0,-60.74,0,0,0,0,0
20220921,2022,9,20,5.38440171381315,2.63833093256019,0,864.75,1242.71,1244.35,288.25,288.25,,2.67,0,2.67,10.19,10.19,-6.39,-6.39,0,0,0,-10.19,0,0,0,0,0
20220922,2022,9,21,5.38440171381315,2.63833093256019,0,826.05,1231.80,1233.46,275.35,275.35,,2.67,0,2.67,10.19,10.19,-6.39,-6.39,0,0,0,-10.19,0,0,0,0,0
20220923,2022,9,22,5.38440171381315,2.63833093256019,0,763.59,1156.57,1158.36,254.53,254.53,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20220924,2022,9,23,5.38440171381315,2.63833093256019,0,705.72,982.13,984.41,235.24,235.24,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20221001,2022,10,0,3.90204303632926,2.63833093256019,0,695.00,982.13,984.41,231.67,231.67,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20221002,2022,10,1,3.90204303632926,2.63833093256019,0,674.57,982.13,984.41,224.86,224.86,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20221003,2022,10,2,3.90204303632926,2.63833093256019,0,666.08,982.13,984.41,222.03,222.03,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20221004,2022,10,3,3.90204303632926,2.63833093256019,0,678.39,982.13,984.41,226.13,226.13,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20221005,2022,10,4,3.90204303632926,2.63833093256019,0,724.67,1052.34,1929.60,241.56,241.56,,0,0,0,7.52,7.52,-6.39,-6.39,0,0,0,-7.52,0,0,0,0,0
20221006,2022,10,5,3.90204303632926,2.63833093256019,0,785.25,2350.40,2859.85,261.75,261.75,,0,0,0,7.52,7.52,-6.39,-6.39,0,0,0,-7.52,0,0,0,0,0
20221007,2022,10,6,3.90204303632926,2.63833093256019,0,859.76,2962.03,3219.27,286.59,286.59,,0,0,8.87,16.39,16.39,-4.36,-4.36,0,0,0,-16.39,0,0,0,0,0
20221008,2022,10,7,3.90204303632926,2.63833093256019,0,905.22,3381.55,3229.24,301.74,301.74,,0,0,0,7.52,7.52,-1.28,-1.28,0,0,0,-7.52,0,0,0,0,0
20221009,2022,10,8,3.90204303632926,2.63833093256019,0,935.50,3307.15,2881.34,311.83,311.83,,0,0,0,7.52,7.52,0,0,0,0,0,-7.52,0,0,0,0,0
20221010,2022,10,9,3.90204303632926,2.63833093256019,0,965.35,3016.06,2691.68,321.78,321.78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221011,2022,10,10,3.90204303632926,2.63833093256019,0,985.19,2860.95,2629.58,328.40,328.40,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221012,2022,10,11,3.90204303632926,2.63833093256019,0,998.87,2800.38,2587.67,332.96,332.96,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221013,2022,10,12,3.90204303632926,2.63833093256019,0,1020.12,2810.16,2604.13,340.04,340.04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221014,2022,10,13,3.90204303632926,2.63833093256019,0,1034.08,2870.98,2669.72,344.69,344.69,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221015,2022,10,14,3.90204303632926,2.63833093256019,0,1040.50,2995.43,2761.88,346.83,346.83,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221016,2022,10,15,3.90204303632926,2.63833093256019,0,1030.63,3314.99,2963.72,343.54,343.54,,0,0,0,5.73,5.73,19.49,19.49,-19.49,0,0,-5.73,0,0,0,0,0
20221017,2022,10,16,3.90204303632926,2.63833093256019,0,1012.26,3646.43,3324.05,337.42,337.42,,0,0,0,7.16,7.16,0,0,0,0,0,-7.16,0,0,0,0,0
20221018,2022,10,17,3.90204303632926,2.63833093256019,0,991.97,3514.22,3660.98,330.66,330.66,,0,0,0,7.52,7.52,-4.89,-4.89,0,0,0,-7.52,0,0,0,0,0
20221019,2022,10,18,3.90204303632926,2.63833093256019,0,971.66,2480.62,3016.04,323.89,323.89,,9.22,0,9.22,16.74,16.74,-6.39,-6.39,0,0,0,-16.74,0,0,0,0,0
20221020,2022,10,19,3.90204303632926,2.63833093256019,0,1022.74,1612.59,2278.59,340.91,340.91,,82.00,0,82.00,84.64,89.51,-6.39,-6.39,0,0,0,-84.64,0,0,0,0,0
20221021,2022,10,20,3.90204303632926,2.63833093256019,0,1008.69,1662.51,1663.80,336.23,336.23,,11.31,0,11.31,13.96,18.83,-6.39,-6.39,0,0,0,-13.96,0,0,0,0,0
20221022,2022,10,21,3.90204303632926,2.63833093256019,0,921.19,1599.33,1600.65,307.06,307.06,,11.31,0,11.31,18.83,18.83,-6.39,-6.39,0,0,0,-18.83,0,0,0,0,0
20221023,2022,10,22,3.90204303632926,2.63833093256019,0,832.94,1341.77,1343.29,277.65,277.65,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20221024,2022,10,23,3.90204303632926,2.63833093256019,0,766.99,1144.89,1146.71,255.66,255.66,,0,0,0,7.52,7.52,-7.52,-7.52,0,0,0,-7.52,0,0,0,0,0
20221101,2022,11,0,9.22766481796804,2.63833093256019,0,739.48,982.13,984.41,246.49,246.49,,0,0,0,7.31,7.31,-6.22,-6.22,0,0,0,-7.31,0,0,0,0,0
20221102,2022,11,1,9.22766481796804,2.63833093256019,0,711.26,982.13,984.41,237.09,237.09,,0,0,0,7.31,7.31,-6.22,-6.22,0,0,0,-7.31,0,0,0,0,0
20221103,2022,11,2,9.22766481796804,2.63833093256019,0,693.32,982.13,984.41,231.11,231.11,,0,0,0,7.31,7.31,-6.22,-6.22,0,0,0,-7.31,0,0,0,0,0
20221104,2022,11,3,9.22766481796804,2.63833093256019,0,684.52,982.13,984.41,228.17,228.17,,0,0,0,7.31,7.31,-6.22,-6.22,0,0,0,-7.31,0,0,0,0,0
