period,resource,zone,contract,technology,planned_capacity_mw,new_build_mw,cumulative_new_build_mw,operational_capacity_mw,transmission_zone,fully_deliverable_capacity_mw,energy_only_capacity_mw,new_build_flexible_load_capacity_mwh_per_day,total_flexible_load_capacity_mwh_per_day,hydrogen_electrolysis_capacity_mw,capacity_limit_dual_$,unit_size_mw,operational_units,capital_cost_$,fixed_o_and_m_cost_$,period_discount_factor,operational_planned_capacity_mw,retired_planned_capacity_mw,operational_new_capacity_mw,retired_new_capacity_mw,min_cumulative_new_build_mw
2020,SCADSNV_Solar,CAISO,CAISO,Solar,0,0,0,0,SCADSNV,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,SCADSNV_Wind,CAISO,CAISO,Wind,0,0,0,0,SCADSNV,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Solano_Solar,CAISO,CAISO,Solar,0,0,0,0,Solano,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Solano_subzone_Solar,CAISO,CAISO,Solar,0,0,0,0,Solano_subzone,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Solano_subzone_Wind,CAISO,CAISO,Wind,0,0,0,0,Solano_subzone,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Solano_Wind,CAISO,CAISO,Wind,0,0,0,0,Solano,0,0,,,,-136096.32,,,0,0,1.47619047619048,0,,0,,0
2020,Southern_California_Desert_Ex_Solar,CAISO,CAISO,Solar,0,0,0,0,Southern_California_Desert_Ex,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Southern_California_Desert_Ex_Wind,CAISO,CAISO,Wind,0,0,0,0,Southern_California_Desert_Ex,0,0,,,,-99601.93,,,0,0,1.47619047619048,0,,0,,0
2020,Southern_Nevada_Solar,CAISO,CAISO,Solar,0,0,0,0,GLW_VEA,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Southern_Nevada_Wind,CAISO,CAISO,Wind,0,0,0,0,GLW_VEA,0,0,,,,-99798.80,,,0,0,1.47619047619048,0,,0,,0
2020,SW_Ext_Tx_Wind,CAISO,CAISO,Wind,0,0,0,0,Riverside_Palm_Springs,0,0,,,,-117530.63,,,0,0,1.47619047619048,0,,0,,0
2020,Tehachapi_Ex_Solar,CAISO,CAISO,Solar,0,0,0,0,Tehachapi_Ex,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Tehachapi_Solar,CAISO,CAISO,Solar,0,0,0,0,Tehachapi,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Tehachapi_Wind,CAISO,CAISO,Wind,0,0,0,0,Tehachapi,0,0,,,,-171743.25,,,0,0,1.47619047619048,0,,0,,0
2020,Westlands_Ex_Solar,CAISO,CAISO,Solar,0,0,0,0,Westlands_Ex,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Westlands_Ex_Wind,CAISO,CAISO,Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Westlands_Solar,CAISO,CAISO,Solar,0,0,0,0,Westlands,0,0,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,Arizona_Solar,CAISO,CAISO,Solar,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Arizona_Wind,CAISO,CAISO,Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Baja_California_Solar,CAISO,CAISO,Solar,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Baja_California_Wind,CAISO,CAISO,Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Idaho_Wind,CAISO,CAISO,Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,New_Mexico_Solar,CAISO,CAISO,Solar,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,New_Mexico_Wind,CAISO,CAISO,Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Utah_Solar,CAISO,CAISO,Solar,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Utah_Wind,CAISO,CAISO,Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Wyoming_Wind,CAISO,CAISO,Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Pacific_Northwest_Wind,CAISO,CAISO,Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Cape_Mendocino_Offshore_Wind,CAISO,CAISO,Offshore_Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Del_Norte_Offshore_Wind,CAISO,CAISO,Offshore_Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Diablo_Canyon_Offshore_Wind,CAISO,CAISO,Offshore_Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Humboldt_Bay_Offshore_Wind,CAISO,CAISO,Offshore_Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,Morro_Bay_Offshore_Wind,CAISO,CAISO,Offshore_Wind,0,,,0,,,,,,,,,,,0,1.47619047619048,0,,,,
2020,CAISO_Existing_Pumped_Storage,CAISO,CAISO,Pumped_Hydro,1599.20,,,1599.20,,,,,,,,,,,0,1.47619047619048,1599.20,,,,
2020,CAISO_New_Pumped_Storage,CAISO,CAISO,Pumped_Hydro,0,0,0,0,,,,,,,-222322.48,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Flow_Battery,CAISO,CAISO,Flow_Battery,0,0,0,0,,,,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Flow_Battery_2,CAISO,CAISO,Flow_Battery,0,0,0,0,,,,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Flow_Battery_3,CAISO,CAISO,Flow_Battery,0,0,0,0,,,,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Flow_Battery_4,CAISO,CAISO,Flow_Battery,0,0,0,0,,,,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Flow_Battery_5,CAISO,CAISO,Flow_Battery,0,0,0,0,,,,,,,,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Li_Battery,CAISO,CAISO,Li_Battery,0,833.21,833.21,833.21,,,,,,,0,,,50055270.23,3959964.55,1.47619047619048,0,,833.21,,833.21
2020,CAISO_BTM_Li_Battery,CAISO,CAISO,BTM_Li_Battery,721.99,0,0,721.99,,,,,,,0,,,0,6884957.69,1.47619047619048,721.99,,0,,0
2020,CAISO_New_Li_Battery_2,CAISO,CAISO,Li_Battery,0,0,0,0,,,,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Li_Battery_3,CAISO,CAISO,Li_Battery,0,0,0,0,,,,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Li_Battery_4,CAISO,CAISO,Li_Battery,0,0,0,0,,,,,,,0,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Li_Battery_5,CAISO,CAISO,Li_Battery,0,0,0,0,,,,,,,,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_New_Li_Battery_6,CAISO,CAISO,Li_Battery,0,0,0,0,,,,,,,,,,0,0,1.47619047619048,0,,0,,0
2020,CAISO_Hydro,CAISO,CAISO,Hydro,7070.10,,,7070.10,,,,,,,,,,,0,1.47619047619048,7070.10,,,,
2020,NW_Hydro,NW,NW,Hydro,31478.05,,,31478.05,,,,,,,,,,,0,1.47619047619048,31478.05,,,,
2020,SW_Hydro,SW,SW,Hydro,2680.31,,,2680.31,,,,,,,,,,,0,1.47619047619048,2680.31,,,,
2020,LDWP_Hydro,LDWP,LDWP,Hydro,233.70,,,233.70,,,,,,,,,,,0,1.47619047619048,233.70,,,,
2020,BANC_Hydro,BANC,BANC,Hydro,2724.06,,,2724.06,,,,,,,,,,,0,1.47619047619048,2724.06,,,,
2020,IID_Hydro,IID,IID,Hydro,83.50,,,83.50,,,,,,,,,,,0,1.47619047619048,83.50,,,,
2020,NW_Hydro_for_CAISO,CAISO_NW_Hydro,CAISO_NW_Hydro,Hydro_NW_CAISO,2851.77,,,2851.77,,,,,,,,,,,0,1.47619047619048,2851.77,,,,
2020,Hydrogen_electrolysis,CAISO,CAISO,Hydrogen_Electrolysis,,,,,,,,,,0,,,,,0,1.47619047619048,0,,,,
2020,CAISO_Shed_DR_Existing,CAISO,CAISO,CAISO_Conventional_DR,2195.45,,,2195.45,,,,,,,,1.00,2195.45,,0,1.47619047619048,2195.45,,,,
2020,CAISO_Shed_DR_Tranche1,CAISO,CAISO,CAISO_Conventional_DR,0,0,0,0,,,,,,,0,1.00,0,0,0,1.47619047619048,0,,0,,0
2020,CAISO_Shed_DR_Tranche2,CAISO,CAISO,CAISO_Conventional_DR,0,0,0,0,,,,,,,0,1.00,0,0,0,1.47619047619048,0,,0,,0
2020,CAISO_Shed_DR_Tranche3,CAISO,CAISO,CAISO_Conventional_DR,0,0,0,0,,,,,,,0,1.00,0,0,0,1.47619047619048,0,,0,,0
2020,CAISO_Shed_DR_Tranche4,CAISO,CAISO,CAISO_Conventional_DR,0,0,0,0,,,,,,,0,1.00,0,0,0,1.47619047619048,0,,0,,0
2020,CAISO_Shed_DR_Tranche5,CAISO,CAISO,CAISO_Conventional_DR,0,0,0,0,,,,,,,0,1.00,0,0,0,1.47619047619048,0,,0,,0
2020,CAISO_Shed_DR_Tranche6,CAISO,CAISO,CAISO_Conventional_DR,0,0,0,0,,,,,,,0,1.00,0,0,0,1.47619047619048,0,,0,,0
2020,CAISO_Shed_DR_Tranche7,CAISO,CAISO,CAISO_Conventional_DR,0,0,0,0,,,,,,,0,1.00,0,0,0,1.47619047619048,0,,0,,0
2020,CAISO_Shed_DR_Tranche8,CAISO,CAISO,CAISO_Conventional_DR,0,0,0,0,,,,,,,0,1.00,0,0,0,1.47619047619048,0,,0,,0
2022,CAISO_CHP,CAISO,CAISO,CAISO_CHP,2296.02,,,2296.02,,,,,,,,,,,0,2.63833093256019,2296.02,,,,
2022,CAISO_Nuclear,CAISO,CAISO,CAISO_Nuclear,2935.00,,,2935.00,,,,,,,,,,,0,2.63833093256019,2935.00,,,,
2022,CAISO_CCGT1,CAISO,CAISO,CAISO_CCGT1,13333.47,,,13333.47,,,,,,,,532.40,25.04,,148200393.30,2.63833093256019,13333.47,0,,,
2022,CAISO_CCGT2,CAISO,CAISO,CAISO_CCGT2,2927.93,,,2927.93,,,,,,,,187.53,15.61,,32543694.74,2.63833093256019,2927.93,0,,,
2022,CAISO_Coal,CAISO,CAISO,CAISO_Coal,480.00,,,480.00,,,,,,,,849.97,0.56,,0,2.63833093256019,480.00,,,,
2022,CAISO_Peaker1,CAISO,CAISO,CAISO_Peaker1,4913.93,,,4913.93,,,,,,,,67.59,72.70,,67294545.83,2.63833093256019,4913.93,0,,,
2022,CAISO_Peaker2,CAISO,CAISO,CAISO_Peaker2,3682.71,,,3682.71,,,,,,,,53.00,69.48,,50433420.27,2.63833093256019,3682.71,0,,,
2022,CAISO_Advanced_CCGT,CAISO,CAISO,CAISO_Advanced_CCGT,0,0,0,0,,,,,,,,600.00,0,0,0,2.63833093256019,0,0,0,0,0
2022,CAISO_Aero_CT,CAISO,CAISO,CAISO_Aero_CT,0,0,0,0,,,,,,,,100.00,0,0,0,2.63833093256019,0,0,0,0,0
2022,CAISO_Reciprocating_Engine,CAISO,CAISO,CAISO_Reciprocating_Engine,255.30,0,0,255.30,,,,,,,,10.36,24.65,0,3496243.85,2.63833093256019,255.30,0,0,0,0
2022,CAISO_ST,CAISO,CAISO,CAISO_ST,0,,,0,,,,,,,,341.83,0,,0,2.63833093256019,0,,,,
